"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"898",454535,"Clay Hensley","898","100.00","0.258","0.129","0.300","0.387","0.329","null","null","50","194","null","null","null","81.9","null","80","368","504","null","null","null","null","null","null","null","null","null"
"897",545363,"Jacob Turner","897","100.00","0.236","0.193","0.243","0.429","0.307","null","null","50","212","null","null","null","87.7","null","90","401","483","null","null","null","null","null","null","null","null","null"
"895",458006,"Matt Albers","895","100.00","0.215","0.136","0.227","0.350","0.285","null","null","46","214","null","null","null","91.4","null","84","397","483","null","null","null","null","null","null","null","null","null"
"887",465629,"Edward Mujica","887","100.00","0.230","0.144","0.258","0.374","0.279","null","null","56","243","null","null","null","89.1","null","99","462","406","null","null","null","null","null","null","null","null","null"
"885",541640,"Erasmo Ramirez","885","100.00","0.217","0.138","0.244","0.355","0.267","null","null","47","217","null","null","null","88.7","null","106","443","433","null","null","null","null","null","null","null","null","null"
"884",467099,"Jordan Norberto","884","100.00","0.200","0.130","0.234","0.330","0.274","null","null","37","185","null","null","null","90.7","null","121","397","475","null","null","null","null","null","null","null","null","null"
"875",119984,"Darren Oliver","875","100.00","0.214","0.080","0.274","0.294","0.261","null","null","43","201","null","null","null","85.5","null","84","412","453","null","null","null","null","null","null","null","null","null"
"866",453265,"Tony Watson","866","100.00","0.198","0.139","0.244","0.337","0.277","null","null","37","187","null","null","null","91.2","null","110","416","442","null","null","null","null","null","null","null","null","null"
"865",430606,"Mike Adams","865","100.00","0.269","0.115","0.327","0.385","0.320","null","null","56","208","null","null","null","87.9","null","94","406","447","null","null","null","null","null","null","null","null","null"
"853",461848,"Jim Miller","853","100.00","0.217","0.144","0.252","0.361","0.310","null","null","39","180","null","null","null","89.3","null","96","411","429","null","null","null","null","null","null","null","null","null"
"851",430884,"Jesse Crain","851","100.00","0.171","0.118","0.229","0.288","0.259","null","null","29","170","null","null","null","88.8","null","109","378","464","null","null","null","null","null","null","null","null","null"
"850",218894,"Vicente Padilla","850","100.00","0.298","0.192","0.369","0.490","0.364","null","null","59","198","null","null","null","89.2","null","63","359","472","null","null","null","null","null","null","null","null","null"
"846",493137,"Daisuke Matsuzaka","846","100.00","0.307","0.254","0.336","0.561","0.398","null","null","58","189","null","null","null","87.9","null","72","396","444","null","null","null","null","null","null","null","null","null"
"845",462522,"Jeff Gray","845","100.00","0.278","0.201","0.280","0.478","0.363","null","null","58","209","null","null","null","90.6","null","72","422","417","null","null","null","null","null","null","null","null","null"
"845",447714,"Eric O'Flaherty","845","100.00","0.229","0.073","0.280","0.302","0.271","null","null","47","205","null","null","null","90.0","null","97","395","432","null","null","null","null","null","null","null","null","null"
"844",430589,"Chad Qualls","844","100.00","0.297","0.175","0.311","0.472","0.345","null","null","63","212","null","null","null","91.3","null","69","409","418","null","null","null","null","null","null","null","null","null"
"835",449079,"Wesley Wright","835","100.00","0.226","0.106","0.291","0.332","0.288","null","null","45","199","null","null","null","87.7","null","86","362","462","null","null","null","null","null","null","null","null","null"
"835",538227,"Hisanori Takahashi","835","100.00","0.251","0.221","0.301","0.472","0.327","null","null","49","195","null","null","null","84.2","null","103","370","455","null","null","null","null","null","null","null","null","null"
"834",433579,"John Danks","834","100.00","0.273","0.172","0.287","0.445","0.341","null","null","57","209","null","null","null","87.6","null","64","369","457","null","null","null","null","null","null","null","null","null"
"832",461856,"Troy Patton","832","100.00","0.215","0.120","0.256","0.335","0.265","null","null","45","209","null","null","null","85.8","null","99","414","404","null","null","null","null","null","null","null","null","null"
"830",457453,"Jair Jurrjens","830","100.00","0.350","0.194","0.358","0.544","0.407","null","null","72","206","null","null","null","85.7","null","54","371","451","null","null","null","null","null","null","null","null","null"
"823",430630,"Jason Frasor","823","100.00","0.256","0.195","0.336","0.451","0.346","null","null","42","164","null","null","null","91.6","null","84","361","456","null","null","null","null","null","null","null","null","null"
"822",434442,"J.P. Howell","822","100.00","0.223","0.160","0.254","0.383","0.313","null","null","39","175","null","null","null","82.5","null","66","299","509","null","null","null","null","null","null","null","null","null"
"818",407924,"Manny Acosta","818","100.00","0.259","0.135","0.306","0.395","0.333","null","null","48","185","null","null","null","88.9","null","95","348","457","null","null","null","null","null","null","null","null","null"
"818",472551,"Fernando Abad","818","100.00","0.311","0.197","0.364","0.508","0.383","null","null","57","183","null","null","null","84.7","null","75","369","440","null","null","null","null","null","null","null","null","null"
"817",407816,"J.J. Putz","817","100.00","0.223","0.109","0.306","0.332","0.264","null","null","45","202","null","null","null","91.5","null","113","397","413","null","null","null","null","null","null","null","null","null"
"811",276514,"Kevin Gregg","811","100.00","0.291","0.163","0.338","0.453","0.370","null","null","50","172","null","null","null","88.3","null","69","340","459","null","null","null","null","null","null","null","null","null"
"806",489265,"Sergio Romo","806","100.00","0.185","0.105","0.242","0.290","0.233","null","null","37","200","null","null","null","81.6","null","131","367","426","null","null","null","null","null","null","null","null","null"
"801",543339,"Daniel Hudson","801","100.00","0.332","0.209","0.373","0.540","0.388","null","null","62","187","null","null","null","90.0","null","81","383","412","null","null","null","null","null","null","null","null","null"
"798",407911,"Frank Francisco","798","100.00","0.269","0.177","0.339","0.446","0.346","null","null","47","175","null","null","null","91.0","null","87","366","427","null","null","null","null","null","null","null","null","null"
"795",450203,"Charlie Morton","795","100.00","0.305","0.163","0.326","0.468","0.344","null","null","62","203","null","null","null","86.1","null","62","386","398","null","null","null","null","null","null","null","null","null"
"792",488768,"Andrew Cashner","792","100.00","0.244","0.122","0.319","0.366","0.303","null","null","42","172","null","null","null","94.3","null","105","371","412","null","null","null","null","null","null","null","null","null"
"787",448281,"Sean Doolittle","787","100.00","0.227","0.114","0.322","0.341","0.266","null","null","40","176","null","null","null","92.1","null","108","422","360","null","null","null","null","null","null","null","null","null"
"776",116414,"Jason Isringhausen","776","100.00","0.251","0.171","0.264","0.423","0.322","null","null","44","175","null","null","null","86.7","null","53","341","425","null","null","null","null","null","null","null","null","null"
"774",434637,"Matt Lindstrom","774","100.00","0.250","0.072","0.309","0.322","0.292","null","null","45","180","null","null","null","91.7","null","82","357","405","null","null","null","null","null","null","null","null","null"
"768",282656,"Ben Sheets","768","100.00","0.275","0.175","0.311","0.450","0.331","null","null","52","189","null","null","null","85.5","null","65","348","412","null","null","null","null","null","null","null","null","null"
"751",489189,"Josh Outman","751","100.00","0.290","0.210","0.345","0.500","0.371","null","null","47","162","null","null","null","88.4","null","96","321","425","null","null","null","null","null","null","null","null","null"
"750",518875,"Shawn Kelley","750","100.00","0.256","0.149","0.314","0.405","0.306","null","null","43","168","null","null","null","87.8","null","98","345","384","null","null","null","null","null","null","null","null","null"
"750",150188,"Francisco Cordero","750","100.00","0.363","0.226","0.406","0.589","0.430","null","null","61","168","null","null","null","88.4","null","72","322","416","null","null","null","null","null","null","null","null","null"
"749",457915,"Javy Guerra","749","100.00","0.265","0.066","0.331","0.331","0.308","null","null","44","166","null","null","null","90.9","null","75","330","396","null","null","null","null","null","null","null","null","null"
"745",518703,"Charlie Furbush","745","100.00","0.174","0.099","0.236","0.273","0.239","null","null","28","161","null","null","null","85.9","null","95","318","404","null","null","null","null","null","null","null","null","null"
"743",543136,"Cody Eppley","743","100.00","0.266","0.092","0.312","0.358","0.304","null","null","46","173","null","null","null","87.0","null","76","333","399","null","null","null","null","null","null","null","null","null"
"739",453343,"Mark Melancon","739","100.00","0.256","0.188","0.287","0.443","0.324","null","null","45","176","null","null","null","90.4","null","75","335","394","null","null","null","null","null","null","null","null","null"
"737",491703,"Neftali Feliz","737","100.00","0.187","0.133","0.213","0.320","0.285","null","null","28","150","null","null","null","91.6","null","76","330","404","null","null","null","null","null","null","null","null","null"
"736",519240,"Marc Rzepczynski","736","100.00","0.257","0.151","0.281","0.408","0.322","null","null","46","179","null","null","null","90.5","null","74","320","404","null","null","null","null","null","null","null","null","null"
"730",477229,"Jordan Walden","730","100.00","0.229","0.137","0.311","0.366","0.300","null","null","35","153","null","null","null","94.2","null","102","336","389","null","null","null","null","null","null","null","null","null"
"712",275933,"Scott Downs","712","100.00","0.246","0.103","0.282","0.349","0.294","null","null","43","175","null","null","null","86.5","null","76","323","377","null","null","null","null","null","null","null","null","null"
"712",476570,"Vin Mazzaro","712","100.00","0.318","0.087","0.356","0.405","0.355","null","null","55","173","null","null","null","90.1","null","56","327","371","null","null","null","null","null","null","null","null","null"
"711",476595,"Lucas Luetge","711","100.00","0.248","0.094","0.306","0.342","0.314","null","null","37","149","null","null","null","85.1","null","87","320","369","null","null","null","null","null","null","null","null","null"
"709",448178,"Kevin Jepsen","709","100.00","0.244","0.100","0.300","0.344","0.285","null","null","39","160","null","null","null","95.0","null","71","332","369","null","null","null","null","null","null","null","null","null"
"708",466918,"Manny Corpas","708","100.00","0.273","0.197","0.291","0.470","0.354","null","null","50","183","null","null","null","84.6","null","51","311","378","null","null","null","null","null","null","null","null","null"
"707",150404,"Ted Lilly","707","100.00","0.203","0.096","0.228","0.299","0.263","null","null","36","177","null","null","null","83.1","null","67","324","375","null","null","null","null","null","null","null","null","null"
"705",115629,"LaTroy Hawkins","705","100.00","0.280","0.124","0.299","0.404","0.319","null","null","45","161","null","null","null","90.0","null","44","325","373","null","null","null","null","null","null","null","null","null"
"700",489150,"Clayton Mortensen","700","100.00","0.212","0.179","0.238","0.391","0.304","null","null","32","151","null","null","null","85.9","null","98","305","382","null","null","null","null","null","null","null","null","null"
"699",425786,"Scott Atchison","699","100.00","0.223","0.069","0.263","0.293","0.244","null","null","42","188","null","null","null","86.6","null","53","318","366","null","null","null","null","null","null","null","null","null"
"692",502102,"Duane Below","692","100.00","0.280","0.131","0.301","0.411","0.311","null","null","49","175","null","null","null","86.9","null","75","348","342","null","null","null","null","null","null","null","null","null"
"687",453192,"Andrew Miller","687","100.00","0.194","0.097","0.269","0.292","0.270","null","null","28","144","null","null","null","90.4","null","72","270","410","null","null","null","null","null","null","null","null","null"
"679",446003,"Jairo Asencio","679","100.00","0.252","0.200","0.281","0.452","0.344","null","null","39","155","null","null","null","88.0","null","74","306","366","null","null","null","null","null","null","null","null","null"
"676",460677,"Cory Wade","676","100.00","0.286","0.267","0.328","0.553","0.369","null","null","46","161","null","null","null","83.5","null","38","289","384","null","null","null","null","null","null","null","null","null"
"673",573185,"Dan Straily","673","100.00","0.237","0.250","0.227","0.487","0.342","null","null","36","152","null","null","null","87.8","null","67","303","360","null","null","null","null","null","null","null","null","null"
"671",407297,"Juan Cruz","671","100.00","0.289","0.119","0.353","0.407","0.347","null","null","39","135","null","null","null","88.9","null","61","263","401","null","null","null","null","null","null","null","null","null"
"671",489002,"Steve Johnson","671","100.00","0.174","0.114","0.232","0.288","0.257","null","null","23","132","null","null","null","84.3","null","84","289","377","null","null","null","null","null","null","null","null","null"
"670",469802,"Luis Perez","670","100.00","0.244","0.103","0.307","0.346","0.304","null","null","38","156","null","null","null","90.4","null","80","314","349","null","null","null","null","null","null","null","null","null"
"669",449161,"Mark Rogers","669","100.00","0.243","0.169","0.301","0.412","0.315","null","null","36","148","null","null","null","90.0","null","76","268","395","null","null","null","null","null","null","null","null","null"
"666",599819,"Andrew Werner","666","100.00","0.285","0.184","0.333","0.468","0.347","null","null","45","158","null","null","null","84.1","null","48","287","372","null","null","null","null","null","null","null","null","null"
"662",527048,"Martin Perez","662","100.00","0.297","0.158","0.336","0.456","0.356","null","null","47","158","null","null","null","88.1","null","51","291","366","null","null","null","null","null","null","null","null","null"
"658",474521,"Shawn Tolleson","658","100.00","0.221","0.154","0.277","0.375","0.308","null","null","30","136","null","null","null","90.2","null","85","312","338","null","null","null","null","null","null","null","null","null"
"656",547749,"Junichi Tazawa","656","100.00","0.227","0.074","0.305","0.301","0.247","null","null","37","163","null","null","null","90.3","null","102","358","294","null","null","null","null","null","null","null","null","null"
"654",503569,"Rafael Dolis","654","100.00","0.278","0.194","0.302","0.472","0.371","null","null","40","144","null","null","null","93.7","null","51","273","371","null","null","null","null","null","null","null","null","null"
"649",329092,"Randy Choate","649","100.00","0.206","0.050","0.269","0.255","0.266","null","null","29","141","null","null","null","83.6","null","70","256","371","null","null","null","null","null","null","null","null","null"
"649",476601,"Michael Bowden","649","100.00","0.225","0.155","0.252","0.380","0.302","null","null","32","142","null","null","null","88.4","null","71","307","336","null","null","null","null","null","null","null","null","null"
"647",502004,"George Kontos","647","100.00","0.209","0.123","0.263","0.331","0.261","null","null","34","163","null","null","null","87.5","null","91","300","346","null","null","null","null","null","null","null","null","null"
"646",435298,"Jeff Niemann","646","100.00","0.213","0.099","0.264","0.312","0.268","null","null","30","141","null","null","null","86.8","null","69","276","366","null","null","null","null","null","null","null","null","null"
"639",489448,"Mike Zagurski","639","100.00","0.272","0.191","0.314","0.463","0.348","null","null","37","136","null","null","null","90.2","null","55","270","366","null","null","null","null","null","null","null","null","null"
"638",150337,"Kip Wells","638","100.00","0.283","0.179","0.287","0.462","0.361","null","null","41","145","null","null","null","86.2","null","48","258","368","null","null","null","null","null","null","null","null","null"
"637",450275,"Mark Lowe","637","100.00","0.240","0.171","0.259","0.411","0.306","null","null","35","146","null","null","null","90.9","null","55","275","362","null","null","null","null","null","null","null","null","null"
"637",462956,"Felipe Paulino","637","100.00","0.223","0.151","0.286","0.374","0.294","null","null","31","139","null","null","null","91.3","null","53","254","380","null","null","null","null","null","null","null","null","null"
"637",518526,"David Carpenter","637","100.00","0.276","0.158","0.303","0.434","0.340","null","null","42","152","null","null","null","86.8","null","46","259","371","null","null","null","null","null","null","null","null","null"
"637",469690,"Victor Marte","637","100.00","0.305","0.186","0.357","0.491","0.369","null","null","51","167","null","null","null","88.9","null","76","289","336","null","null","null","null","null","null","null","null","null"
"629",457779,"Michael Kirkman","629","100.00","0.182","0.152","0.211","0.333","0.275","null","null","24","132","null","null","null","90.9","null","69","269","355","null","null","null","null","null","null","null","null","null"
"627",502304,"David Carpenter","627","100.00","0.357","0.168","0.430","0.524","0.412","null","null","51","143","null","null","null","91.1","null","86","304","307","null","null","null","null","null","null","null","null","null"
"624",435618,"Jeremy Accardo","624","100.00","0.298","0.177","0.345","0.475","0.357","null","null","42","141","null","null","null","89.2","null","66","301","317","null","null","null","null","null","null","null","null","null"
"619",543819,"Zach Stewart","619","100.00","0.360","0.317","0.341","0.677","0.442","null","null","58","161","null","null","null","87.1","null","48","304","312","null","null","null","null","null","null","null","null","null"
"618",283166,"Michael Gonzalez","618","100.00","0.237","0.137","0.319","0.374","0.301","null","null","31","131","null","null","null","87.3","null","64","241","377","null","null","null","null","null","null","null","null","null"
"612",449060,"Clay Rapada","612","100.00","0.215","0.081","0.281","0.296","0.275","null","null","29","135","null","null","null","81.5","null","62","247","358","null","null","null","null","null","null","null","null","null"
"608",543754,"Michael Schwimer","608","100.00","0.244","0.146","0.310","0.390","0.313","null","null","30","123","null","null","null","88.5","null","96","296","302","null","null","null","null","null","null","null","null","null"
"605",457422,"Tim Dillard","605","100.00","0.302","0.148","0.359","0.450","0.355","null","null","45","149","null","null","null","81.5","null","57","269","327","null","null","null","null","null","null","null","null","null"
"598",519267,"Evan Scribner","598","100.00","0.221","0.132","0.269","0.353","0.282","null","null","30","136","null","null","null","84.6","null","44","260","336","null","null","null","null","null","null","null","null","null"
"594",502272,"Casey Fien","594","100.00","0.195","0.133","0.232","0.328","0.252","null","null","25","128","null","null","null","89.4","null","63","289","288","null","null","null","null","null","null","null","null","null"
"581",434718,"Huston Street","581","100.00","0.130","0.099","0.181","0.229","0.192","null","null","17","131","null","null","null","85.9","null","84","268","307","null","null","null","null","null","null","null","null","null"
"568",425657,"Javier Lopez","568","100.00","0.270","0.095","0.330","0.365","0.312","null","null","37","137","null","null","null","84.5","null","65","253","300","null","null","null","null","null","null","null","null","null"
"567",502202,"Brad Boxberger","567","100.00","0.222","0.162","0.297","0.384","0.330","null","null","22","99","null","null","null","87.7","null","70","232","329","null","null","null","null","null","null","null","null","null"
"565",425426,"Chien-Ming Wang","565","100.00","0.376","0.211","0.388","0.586","0.428","null","null","50","133","null","null","null","89.4","null","34","239","321","null","null","null","null","null","null","null","null","null"
"563",502046,"Jeff Locke","563","100.00","0.267","0.156","0.316","0.422","0.327","null","null","36","135","null","null","null","87.7","null","52","238","320","null","null","null","null","null","null","null","null","null"
"562",489294,"Tanner Scheppers","562","100.00","0.343","0.175","0.402","0.518","0.386","null","null","47","137","null","null","null","92.2","null","54","264","285","null","null","null","null","null","null","null","null","null"
"558",458584,"Xavier Cedeno","558","100.00","0.254","0.119","0.329","0.373","0.308","null","null","30","118","null","null","null","84.0","null","63","222","327","null","null","null","null","null","null","null","null","null"
"556",469159,"Henry Alberto Rodriguez","556","100.00","0.181","0.133","0.211","0.314","0.289","null","null","19","105","null","null","null","95.5","null","67","233","317","null","null","null","null","null","null","null","null","null"
"551",455092,"Scott Elbert","551","100.00","0.231","0.103","0.276","0.333","0.289","null","null","27","117","null","null","null","91.0","null","71","237","307","null","null","null","null","null","null","null","null","null"
"548",448694,"Randy Wells","548","100.00","0.313","0.152","0.347","0.464","0.390","null","null","35","112","null","null","null","86.6","null","49","218","317","null","null","null","null","null","null","null","null","null"
"548",501593,"Luis Avilan","548","100.00","0.211","0.063","0.277","0.273","0.245","null","null","27","128","null","null","null","88.2","null","64","260","285","null","null","null","null","null","null","null","null","null"
"547",458220,"Esmerling Vasquez","547","100.00","0.274","0.103","0.288","0.376","0.334","null","null","32","117","null","null","null","85.5","null","51","236","309","null","null","null","null","null","null","null","null","null"
"546",450527,"Alex Hinshaw","546","100.00","0.243","0.252","0.284","0.495","0.375","null","null","27","111","null","null","null","87.7","null","68","227","308","null","null","null","null","null","null","null","null","null"
"540",592102,"Cody Allen","540","100.00","0.266","0.092","0.333","0.358","0.319","null","null","29","109","null","null","null","92.8","null","55","248","291","null","null","null","null","null","null","null","null","null"
"535",518617,"Jake Diekman","535","100.00","0.234","0.093","0.338","0.327","0.322","null","null","25","107","null","null","null","91.0","null","74","244","274","null","null","null","null","null","null","null","null","null"
"534",491159,"Joe Thatcher","534","100.00","0.250","0.092","0.346","0.342","0.304","null","null","30","120","null","null","null","84.4","null","67","249","267","null","null","null","null","null","null","null","null","null"
"532",449104,"Jim Henderson","532","100.00","0.230","0.071","0.357","0.301","0.275","null","null","26","113","null","null","null","92.3","null","89","269","261","null","null","null","null","null","null","null","null","null"
"528",543031,"Tyler Cloyd","528","100.00","0.260","0.228","0.281","0.488","0.337","null","null","33","127","null","null","null","84.6","null","48","244","280","null","null","null","null","null","null","null","null","null"
"527",518633,"Danny Duffy","527","100.00","0.252","0.155","0.329","0.408","0.345","null","null","26","103","null","null","null","91.4","null","55","233","287","null","null","null","null","null","null","null","null","null"
"527",474463,"Brett Anderson","527","100.00","0.225","0.070","0.272","0.295","0.255","null","null","29","129","null","null","null","86.7","null","45","228","289","null","null","null","null","null","null","null","null","null"
"527",434629,"Chris Seddon","527","100.00","0.265","0.098","0.289","0.364","0.308","null","null","35","132","null","null","null","86.9","null","53","246","277","null","null","null","null","null","null","null","null","null"
"527",453186,"Scott Maine","527","100.00","0.294","0.147","0.380","0.441","0.365","null","null","30","102","null","null","null","88.3","null","55","216","305","null","null","null","null","null","null","null","null","null"
"526",150118,"Brian Fuentes","526","100.00","0.293","0.220","0.316","0.512","0.376","null","null","36","123","null","null","null","87.0","null","39","219","301","null","null","null","null","null","null","null","null","null"
"526",448337,"Josh Kinney","526","100.00","0.209","0.148","0.269","0.357","0.296","null","null","24","115","null","null","null","85.1","null","72","247","259","null","null","null","null","null","null","null","null","null"
"525",136263,"Tim Byrdak","525","100.00","0.180","0.090","0.242","0.270","0.262","null","null","18","100","null","null","null","84.0","null","64","212","286","null","null","null","null","null","null","null","null","null"
"522",572140,"Tyler Skaggs","522","100.00","0.256","0.188","0.267","0.444","0.342","null","null","30","117","null","null","null","85.7","null","52","232","288","null","null","null","null","null","null","null","null","null"
"521",502264,"Nate Adcock","521","100.00","0.282","0.145","0.308","0.427","0.338","null","null","37","131","null","null","null","89.0","null","38","219","289","null","null","null","null","null","null","null","null","null"
"521",543331,"J.J. Hoover","521","100.00","0.160","0.104","0.200","0.264","0.230","null","null","17","106","null","null","null","89.5","null","61","226","287","null","null","null","null","null","null","null","null","null"
"518",571945,"Miles Mikolas","518","100.00","0.256","0.160","0.286","0.416","0.333","null","null","32","125","null","null","null","87.3","null","41","223","292","null","null","null","null","null","null","null","null","null"
"514",493157,"Koji Uehara","514","100.00","0.160","0.128","0.203","0.288","0.199","null","null","20","125","null","null","null","85.9","null","100","296","217","null","null","null","null","null","null","null","null","null"
"512",458537,"Cory Luebke","512","100.00","0.233","0.100","0.281","0.333","0.270","null","null","28","120","null","null","null","88.8","null","38","231","280","null","null","null","null","null","null","null","null","null"
"511",445968,"Dana Eveland","511","100.00","0.256","0.120","0.274","0.376","0.323","null","null","32","125","null","null","null","86.4","null","40","226","268","null","null","null","null","null","null","null","null","null"
"509",493547,"Mickey Storey","509","100.00","0.237","0.140","0.321","0.377","0.297","null","null","27","114","null","null","null","82.1","null","74","246","260","null","null","null","null","null","null","null","null","null"
"509",458709,"John Lannan","509","100.00","0.270","0.090","0.314","0.361","0.318","null","null","33","122","null","null","null","87.3","null","34","216","281","null","null","null","null","null","null","null","null","null"
"507",543734,"Chris Rusin","507","100.00","0.314","0.182","0.354","0.496","0.384","null","null","38","121","null","null","null","85.6","null","50","230","267","null","null","null","null","null","null","null","null","null"
"505",122987,"Jeff Suppan","505","100.00","0.281","0.198","0.273","0.479","0.353","null","null","34","121","null","null","null","82.4","null","21","211","282","null","null","null","null","null","null","null","null","null"
"505",543391,"Casey Kelly","505","100.00","0.322","0.190","0.378","0.512","0.381","null","null","39","121","null","null","null","88.3","null","52","219","274","null","null","null","null","null","null","null","null","null"
"494",456662,"Jeremy Horst","494","100.00","0.193","0.083","0.294","0.275","0.261","null","null","21","109","null","null","null","87.4","null","73","234","254","null","null","null","null","null","null","null","null","null"
"490",502042,"Chris Archer","490","100.00","0.215","0.103","0.294","0.318","0.283","null","null","23","107","null","null","null","90.6","null","49","191","293","null","null","null","null","null","null","null","null","null"
"474",445926,"Jesse Chavez","474","100.00","0.315","0.278","0.375","0.593","0.417","null","null","34","108","null","null","null","89.4","null","54","214","249","null","null","null","null","null","null","null","null","null"
"472",605169,"Carter Capps","472","100.00","0.260","0.073","0.362","0.333","0.300","null","null","25","96","null","null","null","96.0","null","61","232","240","null","null","null","null","null","null","null","null","null"
"472",447744,"Raul Valdes","472","100.00","0.168","0.093","0.217","0.262","0.207","null","null","18","107","null","null","null","84.3","null","53","201","267","null","null","null","null","null","null","null","null","null"
"467",543921,"Joe Wieland","467","100.00","0.245","0.236","0.266","0.481","0.331","null","null","26","106","null","null","null","86.0","null","45","207","250","null","null","null","null","null","null","null","null","null"
"463",444935,"Nick Hagadone","463","100.00","0.263","0.162","0.310","0.424","0.342","null","null","26","99","null","null","null","92.8","null","50","206","257","null","null","null","null","null","null","null","null","null"
"461",424144,"Oliver Perez","461","100.00","0.243","0.081","0.299","0.324","0.280","null","null","27","111","null","null","null","89.4","null","55","231","222","null","null","null","null","null","null","null","null","null"
"460",488787,"Casey Coleman","460","100.00","0.349","0.198","0.376","0.547","0.414","null","null","37","106","null","null","null","86.2","null","31","184","275","null","null","null","null","null","null","null","null","null"
"454",554432,"Chad Jenkins","454","100.00","0.260","0.163","0.265","0.423","0.327","null","null","32","123","null","null","null","89.1","null","43","221","226","null","null","null","null","null","null","null","null","null"
"454",503449,"Wily Peralta","454","100.00","0.242","0.040","0.316","0.283","0.272","null","null","24","99","null","null","null","93.1","null","46","199","252","null","null","null","null","null","null","null","null","null"
"448",543883,"Nick Vincent","448","100.00","0.198","0.094","0.258","0.292","0.247","null","null","19","96","null","null","null","88.5","null","57","224","221","null","null","null","null","null","null","null","null","null"
"446",448165,"Matt Capps","446","100.00","0.241","0.164","0.247","0.405","0.291","null","null","28","116","null","null","null","91.0","null","42","223","219","null","null","null","null","null","null","null","null","null"
"444",207267,"Brad Penny","444","100.00","0.344","0.164","0.352","0.508","0.391","null","null","42","122","null","null","null","88.8","null","28","215","218","null","null","null","null","null","null","null","null","null"
"441",502356,"Tyler Robertson","441","100.00","0.223","0.149","0.262","0.372","0.311","null","null","21","94","null","null","null","85.7","null","64","189","236","null","null","null","null","null","null","null","null","null"
"441",519015,"Kyle McPherson","441","100.00","0.247","0.124","0.288","0.371","0.301","null","null","24","97","null","null","null","88.7","null","35","206","231","null","null","null","null","null","null","null","null","null"
"439",518674,"C.J. Fick","439","100.00","0.297","0.209","0.319","0.505","0.389","null","null","27","91","null","null","null","86.2","null","34","173","245","null","null","null","null","null","null","null","null","null"
"439",150035,"Kyle Farnsworth","439","100.00","0.216","0.059","0.273","0.275","0.270","null","null","22","102","null","null","null","90.8","null","53","205","225","null","null","null","null","null","null","null","null","null"
"439",543668,"Stephen Pryor","439","100.00","0.253","0.253","0.298","0.506","0.354","null","null","22","87","null","null","null","94.9","null","60","218","213","null","null","null","null","null","null","null","null","null"
"434",451482,"Armando Galarraga","434","100.00","0.286","0.276","0.289","0.561","0.408","null","null","28","98","null","null","null","86.0","null","39","179","250","null","null","null","null","null","null","null","null","null"
"434",571901,"Aaron Loup","434","100.00","0.232","0.071","0.283","0.304","0.236","null","null","26","112","null","null","null","89.7","null","31","172","260","null","null","null","null","null","null","null","null","null"
"432",453307,"David Huff","432","100.00","0.280","0.196","0.298","0.477","0.340","null","null","30","107","null","null","null","88.1","null","42","206","223","null","null","null","null","null","null","null","null","null"
"430",468517,"Elvin Ramirez","430","100.00","0.296","0.148","0.390","0.444","0.391","null","null","24","81","null","null","null","92.2","null","39","175","249","null","null","null","null","null","null","null","null","null"
"429",459987,"Cesar Ramos","429","100.00","0.176","0.056","0.221","0.231","0.231","null","null","19","108","null","null","null","88.2","null","41","196","230","null","null","null","null","null","null","null","null","null"
"426",429440,"Edgar Gonzalez","426","100.00","0.240","0.188","0.267","0.427","0.312","null","null","23","96","null","null","null","84.1","null","33","185","237","null","null","null","null","null","null","null","null","null"
"426",572831,"Josh Edgin","426","100.00","0.204","0.194","0.241","0.398","0.300","null","null","19","93","null","null","null","90.3","null","49","192","231","null","null","null","null","null","null","null","null","null"
"421",543155,"Stephen Fife","421","100.00","0.255","0.092","0.303","0.347","0.309","null","null","25","98","null","null","null","86.1","null","37","186","230","null","null","null","null","null","null","null","null","null"
"415",548384,"Brooks Raley","415","100.00","0.317","0.231","0.321","0.548","0.398","null","null","33","104","null","null","null","85.9","null","42","183","232","null","null","null","null","null","null","null","null","null"
"412",448269,"Brad Bergesen","412","100.00","0.266","0.138","0.300","0.404","0.306","null","null","29","109","null","null","null","89.3","null","32","204","206","null","null","null","null","null","null","null","null","null"
"410",543725,"B.J. Rosenberg","410","100.00","0.205","0.193","0.233","0.398","0.317","null","null","18","88","null","null","null","93.0","null","58","198","210","null","null","null","null","null","null","null","null","null"
"409",400076,"Shane Loux","409","100.00","0.314","0.196","0.322","0.510","0.377","null","null","32","102","null","null","null","89.2","null","26","184","217","null","null","null","null","null","null","null","null","null"
"404",456045,"Joe Savery","404","100.00","0.274","0.200","0.286","0.474","0.338","null","null","26","95","null","null","null","88.6","null","32","177","218","null","null","null","null","null","null","null","null","null"
"397",349193,"Will Ohman","397","100.00","0.228","0.198","0.207","0.426","0.319","null","null","23","101","null","null","null","86.2","null","36","178","213","null","null","null","null","null","null","null","null","null"
